year,id,ifr_itin_ac,ifr_itin_at,ifr_itin_ga,ifr_itin_mil,ifr_itin,vfr_itin_ac,vfr_itin_at,vfr_itin_ga,vfr_itin_mil,vfr_itin,itin_ac,itin_at,itin_ga,itin_mil,itin,local_civil,local_mil,local,total_ops
2018,ILG,21,3630,10724,979,15354,0,225,11347,1802,13374,21,3855,22071,2781,28728,11175,1673,12848,41576
2018,ILM,7545,12089,15202,5357,40193,5,460,10703,2146,13314,7550,12549,25905,7503,53507,8097,2161,10258,63765
2018,IND,127316,23281,12609,768,163974,1,1545,2502,228,4276,127317,24826,15111,996,168250,0,0,0,168250
2018,INT,77,6373,5584,232,12266,4,1828,16442,561,18835,81,8201,22026,793,31101,13496,132,13628,44729
2018,IPT,3,2167,2209,59,4438,0,822,6687,114,7623,3,2989,8896,173,12061,3053,84,3137,15198
2018,ISM,0,2866,22105,84,25055,117,1026,33827,10,34980,117,3892,55932,94,60035,50219,8,50227,110262
2018,ISO,39,347,2473,2078,4937,1,1045,3238,869,5153,40,1392,5711,2947,10090,4161,5798,9959,20049
2018,ISP,11445,4264,12015,295,28019,0,2852,35199,1367,39418,11445,7116,47214,1662,67437,64434,653,65087,132524
2018,ITH,6,6584,2816,41,9447,0,35,6357,39,6431,6,6619,9173,80,15878,14391,71,14462,30340
2018,ITO,16389,2726,943,962,21020,3,378,44746,830,45957,16392,3104,45689,1792,66977,14423,1440,15863,82840
2018,IWA,12146,9255,19754,1477,42632,11,35906,45293,1713,82923,12157,45161,65047,3190,125555,159993,2670,162663,288218
2018,IXD,0,2304,7904,574,10782,0,383,17360,805,18548,0,2687,25264,1379,29330,27778,426,28204,57534
2018,JAC,8075,7837,7055,76,23043,5,145,2898,111,3159,8080,7982,9953,187,26202,724,37,761,26963
2018,JAN,10148,8579,6585,6622,31934,0,389,970,429,1788,10148,8968,7555,7051,33722,905,18434,19339,53061
2018,JAX,63573,14960,10612,3850,92995,0,784,2378,736,3898,63573,15744,12990,4586,96893,967,4489,5456,102349
2018,JEF,3,428,4420,462,5313,0,1296,10815,1293,13404,3,1724,15235,1755,18717,13464,824,14288,33005
2018,JFK,423083,28054,3704,269,455110,4,1565,4234,141,5944,423087,29619,7938,410,461054,0,0,0,461054
2018,JLN,522,1457,3250,68,5297,0,760,7842,126,8728,522,2217,11092,194,14025,9852,58,9910,23935
2018,JNU,9325,3301,2168,97,14891,496,74946,12400,328,88170,9821,78247,14568,425,103061,3531,231,3762,106823
2018,JQF,2735,2552,12156,172,17615,17,3195,27867,596,31675,2752,5747,40023,768,49290,27681,44,27725,77015
2018,JRF,7,34,498,1427,1966,1,38,17714,4039,21792,8,72,18212,5466,23758,111164,15921,127085,150843
2018,JVL,14,5384,1864,36,7298,1,320,13540,166,14027,15,5704,15404,202,21325,15932,417,16349,37674
2018,JXN,0,453,3421,63,3937,0,214,16910,105,17229,0,667,20331,168,21166,17174,74,17248,38414
2018,KOA,31519,4992,2798,2188,41497,9,18198,16107,1170,35484,31528,23190,18905,3358,76981,40719,3842,44561,121542
2018,LAF,122,716,4569,39,5446,3,214,38667,77,38961,125,930,43236,116,44407,70537,22,70559,114966
2018,LAL,19,1177,19065,1290,21551,0,143,45487,458,46088,19,1320,64552,1748,67639,57538,2037,59575,127214
2018,LAN,2124,15353,7425,1176,26078,6,178,4466,212,4862,2130,15531,11891,1388,30940,2574,53,2627,33567
2018,LAS,366700,31473,39271,727,438171,13,97355,3857,470,101695,366713,128828,43128,1197,539866,0,0,0,539866
2018,LAW,1857,119,2124,11180,15280,0,2,3766,543,4311,1857,121,5890,11723,19591,1609,450,2059,21650
2018,LAX,649082,40246,16539,323,706190,10,64,1401,168,1643,649092,40310,17940,491,707833,0,0,0,707833
2018,LBB,13725,12310,13544,7619,47198,27,5271,11612,940,17850,13752,17581,25156,8559,65048,14922,5971,20893,85941
2018,LBE,1948,4513,2965,252,9678,0,270,8057,236,8563,1948,4783,11022,488,18241,5292,198,5490,23731
2018,LCH,19,4708,4370,1469,10566,0,3541,5710,76,9327,19,8249,10080,1545,19893,7106,77,7183,27076
2018,LEB,17,5693,3314,104,9128,2,3309,9201,285,12797,19,9002,12515,389,21925,10044,246,10290,32215
2018,LEE,0,395,10014,74,10483,0,919,20075,59,21053,0,1314,30089,133,31536,28187,18,28205,59741
2018,LEX,16643,12605,17104,1037,47389,1,2036,14522,532,17091,16644,14641,31626,1569,64480,5947,398,6345,70825
2018,LFT,3752,6946,10474,813,21985,0,5670,7571,112,13353,3752,12616,18045,925,35338,3640,52,3692,39030
2018,LGA,309242,54338,2915,87,366582,0,272,1903,108,2283,309242,54610,4818,195,368865,0,0,0,368865
2018,LGB,34819,3955,23653,502,62929,1,4265,73455,311,78032,34820,8220,97108,813,140961,115243,50,115293,256254
2018,LIH,29192,4480,1399,1261,36332,249,78399,5236,686,84570,29441,82879,6635,1947,120902,16584,472,17056,137958
2018,LIT,23282,11777,22031,7104,64194,2,1135,10531,868,12536,23284,12912,32562,7972,76730,4460,15346,19806,96536
2018,LMT,0,1876,1752,5547,9175,0,1615,8465,4933,15013,0,3491,10217,10480,24188,11464,6979,18443,42631
2018,LNK,834,10734,10511,7200,29279,0,607,11707,1220,13534,834,11341,22218,8420,42813,12697,3345,16042,58855
2018,LNS,8,4666,10153,684,15511,0,206,32762,352,33320,8,4872,42915,1036,48831,41496,1914,43410,92241
2018,LOU,2,475,7265,47,7789,1,1368,33534,166,35069,3,1843,40799,213,42858,41274,50,41324,84182
2018,LRD,6224,9874,7575,3171,26844,0,24,9738,1520,11282,6224,9898,17313,4691,38126,12974,28059,41033,79159
2018,LSE,1177,3598,2564,123,7462,0,218,6047,126,6391,1177,3816,8611,249,13853,5643,112,5755,19608
2018,LUK,95,11151,19342,226,30814,0,2154,21965,335,24454,95,13305,41307,561,55268,27852,66,27918,83186
2018,LVK,13,1816,9703,75,11607,11,41,45603,96,45751,24,1857,55306,171,57358,88359,263,88622,145980
2018,LWB,1902,4075,5518,273,11768,0,898,3309,442,4649,1902,4973,8827,715,16417,1771,506,2277,18694
2018,LWM,0,475,3279,9,3763,0,25,17420,20,17465,0,500,20699,29,21228,17122,24,17146,38374
2018,LWS,1180,2178,1867,35,5260,1,1565,12387,47,14000,1181,3743,14254,82,19260,8832,48,8880,28140
2018,LYH,1096,3589,7174,439,12298,4,684,25478,442,26608,1100,4273,32652,881,38906,49699,324,50023,88929
2018,LZU,0,4143,12591,11,16745,0,530,32101,58,32689,0,4673,44692,69,49434,49078,46,49124,98558
2018,MAF,14866,7768,16280,6717,45631,8,105,8302,713,9128,14874,7873,24582,7430,54759,3328,6907,10235,64994
2018,MBS,1118,5764,5962,153,12997,15,138,3353,558,4064,1133,5902,9315,711,17061,2849,84,2933,19994
2018,MCI,117619,5113,2857,629,126218,0,190,684,211,1085,117619,5303,3541,840,127303,58,88,146,127449
2018,MCN,47,1525,6578,382,8532,0,17,3774,276,4067,47,1542,10352,658,12599,2102,24,2126,14725
2018,MCO,323121,15757,13753,347,352978,39,203,2161,152,2555,323160,15960,15914,499,355533,0,0,0,355533
2018,MDH,21,979,622,21,1643,0,20435,4927,62,25424,21,21414,5549,83,27067,58079,342,58421,85488
2018,MDT,14786,15698,5047,3011,38542,5,207,3714,991,4917,14791,15905,8761,4002,43459,4364,3359,7723,51182
2018,MDW,181245,26652,28606,77,236580,2,718,5825,197,6742,181247,27370,34431,274,243322,0,0,0,243322
2018,MEI,8,2286,6242,22338,30874,0,1057,6637,3777,11471,8,3343,12879,26115,42345,7138,22131,29269,71614
2018,MEM,188237,16446,18199,1504,224386,10,56,1873,274,2213,188247,16502,20072,1778,226599,86,30,116,226715
2018,MER,4,45,2011,371,2431,0,114,14335,123,14572,4,159,16346,494,17003,17181,713,17894,34897
2018,MFD,8,405,4367,1243,6023,0,300,4717,874,5891,8,705,9084,2117,11914,2451,1065,3516,15430
2018,MFE,8224,3724,9394,7022,28364,0,122,16074,1676,17872,8224,3846,25468,8698,46236,9958,1423,11381,57617
2018,MFR,10443,7313,5603,340,23699,679,1416,11145,138,13378,11122,8729,16748,478,37077,5823,288,6111,43188
2018,MGM,539,8755,9370,17834,36498,0,907,8244,3104,12255,539,9662,17614,20938,48753,12316,15421,27737,76490
2018,MGW,0,5332,4022,445,9799,0,15623,8084,1302,25009,0,20955,12106,1747,34808,17173,914,18087,52895
2018,MHK,629,2365,4004,1500,8498,0,164,7876,1048,9088,629,2529,11880,2548,17586,10480,2770,13250,30836
2018,MHR,4117,4534,7724,2785,19160,4135,11810,27532,5428,48905,8252,16344,35256,8213,68065,25078,9972,35050,103115
2018,MHT,20898,13464,5596,292,40250,2,1721,6063,69,7855,20900,15185,11659,361,48105,4005,62,4067,52172
2018,MIA,355641,43186,13221,584,412632,425,268,2653,54,3400,356066,43454,15874,638,416032,0,0,0,416032
2018,MIC,6,51,3113,18,3188,1,465,16683,227,17376,7,516,19796,245,20564,17500,45,17545,38109
2018,MIE,2,87,3155,34,3278,0,310,16672,243,17225,2,397,19827,277,20503,12058,264,12322,32825
2018,MKC,161,13884,17621,358,32024,12,1863,22360,592,24827,173,15747,39981,950,56851,14565,179,14744,71595
2018,MKE,64337,33706,8569,1708,108320,1,603,2375,194,3173,64338,34309,10944,1902,111493,177,42,219,111712
2018,MKG,77,2296,4971,210,7554,12,56,7560,407,8035,89,2352,12531,617,15589,7952,226,8178,23767
2018,MKK,0,8677,330,174,9181,0,27116,1978,150,29244,0,35793,2308,324,38425,1552,564,2116,40541
2018,MKL,0,1509,3612,165,5286,0,31,8657,1118,9806,0,1540,12269,1283,15092,6030,1390,7420,22512
2018,MLB,5103,2587,25313,396,33399,0,1425,41391,208,43024,5103,4012,66704,604,76423,39922,123,40045,116468
2018,MLI,5580,9026,5646,352,20604,0,26,4932,104,5062,5580,9052,10578,456,25666,6347,459,6806,32472
2018,MLU,1219,5394,8913,6213,21739,1,94,5020,578,5693,1220,5488,13933,6791,27432,1293,1888,3181,30613
2018,MMU,13,10994,19251,69,30327,0,356,18512,81,18949,13,11350,37763,150,49276,27867,13,27880,77156
2018,MOB,4249,9333,3322,29381,46285,1,403,3436,10651,14491,4250,9736,6758,40032,60776,2495,8341,10836,71612
2018,MOD,10,2909,6652,61,9632,0,8897,15885,22,24804,10,11806,22537,83,34436,10752,2,10754,45190
2018,MOT,1140,6265,3639,147,11191,6,913,5712,212,6843,1146,7178,9351,359,18034,8088,1790,9878,27912
2018,MQY,258,3049,16258,1195,20760,1,1634,27801,1505,30941,259,4683,44059,2700,51701,49521,1732,51253,102954
2018,MRI,0,1524,1887,44,3455,1,15277,63449,1765,80492,1,16801,65336,1809,83947,67451,2,67453,151400
2018,MRY,3684,11065,13146,1075,28970,3,370,17096,822,18291,3687,11435,30242,1897,47261,19049,3010,22059,69320
2018,MSN,22950,10681,13557,3202,50390,64,388,16850,1832,19134,23014,11069,30407,5034,69524,17788,266,18054,87578
2018,MSO,8212,4917,4484,178,17791,1,1270,9407,113,10791,8213,6187,13891,291,28582,7833,202,8035,36617
2018,MSP,321649,72540,9741,2375,406305,1,69,340,198,608,321650,72609,10081,2573,406913,0,0,0,406913
2018,MSY,117292,4620,8995,523,131430,0,2873,1991,368,5232,117292,7493,10986,891,136662,0,0,0,136662
2018,MTN,0,1893,9097,943,11933,0,253,29859,1004,31116,0,2146,38956,1947,43049,39876,684,40560,83609
2018,MVY,990,9985,4969,71,16015,0,6097,12208,129,18434,990,16082,17177,200,34449,1160,74,1234,35683
2018,MWA,10,3960,494,118,4582,5,3372,2520,424,6321,15,7332,3014,542,10903,7636,417,8053,18956
2018,MWC,0,152,2358,23,2533,0,365,9677,160,10202,0,517,12035,183,12735,13077,218,13295,26030
2018,MWH,5091,2912,3288,3284,14575,2377,8116,9000,2109,21602,7468,11028,12288,5393,36177,34821,6337,41158,77335
2018,MYF,0,1861,23582,583,26026,4,3313,78562,568,82447,4,5174,102144,1151,108473,117927,199,118126,226599
2018,MYR,23647,3332,7199,4238,38416,28,68485,8209,861,77583,23675,71817,15408,5099,115999,5848,1476,7324,123323
2018,NEW,3,3943,19842,2261,26049,0,943,17018,1350,19311,3,4886,36860,3611,45360,18631,1197,19828,65188
2018,NQA,22,281,3538,1028,4869,0,32,10235,362,10629,22,313,13773,1390,15498,9227,2841,12068,27566
2018,OAJ,399,33,93,30,555,0,103,150,42,295,399,136,243,72,850,132,350,482,1332
2018,OAK,132863,24569,18405,174,176011,1,2543,21290,709,24543,132864,27112,39695,883,200554,40832,347,41179,241733
2018,OCF,51,1196,15451,537,17235,0,33,28351,136,28520,51,1229,43802,673,45755,23580,412,23992,69747
2018,OGD,266,619,9356,101,10342,0,3419,41281,62,44762,266,4038,50637,163,55104,40889,152,41041,96145
2018,OGG,52877,8824,2433,702,64836,53,64609,8588,554,73804,52930,73433,11021,1256,138640,10304,87,10391,149031
2018,OJC,0,704,7345,12,8061,0,3,15207,33,15243,0,707,22552,45,23304,16334,18,16352,39656
2018,OKC,51095,8007,11875,15777,86754,9,2147,5901,2724,10781,51104,10154,17776,18501,97535,1258,11270,12528,110063
2018,OLM,0,369,5573,428,6370,0,634,18273,360,19267,0,1003,23846,788,25637,27211,720,27931,53568
2018,OLV,0,3716,3614,77,7407,0,1583,18974,253,20810,0,5299,22588,330,28217,27330,304,27634,55851
2018,OMA,54205,19306,13366,1651,88528,0,274,4545,221,5040,54205,19580,17911,1872,93568,7058,906,7964,101532
2018,OMN,0,8,5136,3,5147,0,0,48946,1,48947,0,8,54082,4,54094,45490,0,45490,99584
2018,ONT,70216,12291,4047,85,86639,6,1106,6945,249,8306,70222,13397,10992,334,94945,5507,2,5509,100454
2018,OPF,69,10740,43239,1022,55070,0,1296,42312,4173,47781,69,12036,85551,5195,102851,47631,3685,51316,154167
2018,ORD,652616,245566,4797,57,903036,6,21,668,16,711,652622,245587,5465,73,903747,0,0,0,903747
2018,ORF,35956,20230,10743,464,67393,31,66,4642,254,4993,35987,20296,15385,718,72386,362,72,434,72820
2018,ORH,2009,1576,2563,150,6298,1,420,6375,122,6918,2010,1996,8938,272,13216,5502,507,6009,19225
2018,ORL,7,5882,21951,45,27885,7,1155,33648,60,34870,14,7037,55599,105,62755,41291,0,41291,104046
2018,OSH,0,1619,4231,224,6074,0,148,35967,136,36251,0,1767,40198,360,42325,32139,94,32233,74558
2018,OSU,4,3664,7426,21,11115,0,11822,24512,85,36419,4,15486,31938,106,47534,31934,112,32046,79580
2018,OTH,69,2878,1857,440,5244,0,972,2556,2922,6450,69,3850,4413,3362,11694,1251,3942,5193,16887
2018,OUN,0,461,5064,276,5801,42,72,19585,339,20038,42,533,24649,615,25839,22439,342,22781,48620
2018,OWB,220,2478,2680,753,6131,0,78,5340,454,5872,220,2556,8020,1207,12003,3669,712,4381,16384
2018,OWD,0,1793,3909,19,5721,4,5286,28707,20,34017,4,7079,32616,39,39738,25250,26,25276,65014
2018,OXC,0,1899,3182,58,5139,0,1015,12621,617,14253,0,2914,15803,675,19392,11650,406,12056,31448
2018,OXR,0,1539,6533,71,8143,0,3359,21580,82,25021,0,4898,28113,153,33164,40444,190,40634,73798
2018,PAE,2857,969,11966,335,16127,60,122,41942,44,42168,2917,1091,53908,379,58295,56589,317,56906,115201
2018,PAH,5,2578,3415,273,6271,0,675,9153,645,10473,5,3253,12568,918,16744,5882,560,6442,23186
2018,PAO,4,249,5468,2,5723,0,511,48080,72,48663,4,760,53548,74,54386,91736,59,91795,146181
2018,PBI,53389,29298,35723,540,118950,4,2110,18137,595,20846,53393,31408,53860,1135,139796,119,0,119,139915
2018,PDK,46,16982,44604,293,61925,0,1372,45897,116,47385,46,18354,90501,409,109310,41768,54,41822,151132
2018,PDT,15,2865,603,127,3610,0,1293,4279,775,6347,15,4158,4882,902,9957,3975,940,4915,14872
2018,PDX,193175,16111,9788,3257,222331,2,4550,4600,260,9412,193177,20661,14388,3517,231743,2247,3,2250,233993
2018,PGD,9588,1309,10117,248,21262,7,774,28413,72,29266,9595,2083,38530,320,50528,25053,104,25157,75685
2018,PHF,3499,7036,7492,6049,24076,4,53,10587,1595,12239,3503,7089,18079,7644,36315,15486,12990,28476,64791
2018,PHL,259797,104529,12070,186,376582,2,390,2453,238,3083,259799,104919,14523,424,379665,1,1,2,379667
2018,PHX,383986,21132,13556,1738,420412,2,6541,6812,485,13840,383988,27673,20368,2223,434252,0,0,0,434252
2018,PIA,3946,11039,5101,1514,21600,0,620,6027,1686,8333,3946,11659,11128,3200,29933,4173,2730,6903,36836
2018,PIE,15519,4266,22498,3332,45615,5,305,22128,5544,27982,15524,4571,44626,8876,73597,55037,5844,60881,134478
2018,PIH,166,4707,1677,82,6632,934,2054,9315,75,12378,1100,6761,10992,157,19010,8316,34,8350,27360
2018,PIT,98519,40041,7074,4164,149798,0,138,714,150,1002,98519,40179,7788,4314,150800,40,574,614,151414
2018,PKB,0,2681,3579,879,7139,0,188,7386,1950,9524,0,2869,10965,2829,16663,6815,8518,15333,31996
2018,PMD,8,2,5856,5064,10930,0,4,1885,761,2650,8,6,7741,5825,13580,1233,10422,11655,25235
2018,PMP,0,239,6179,17,6435,0,120,52438,10,52568,0,359,58617,27,59003,83277,8,83285,142288
2018,PNE,4,4448,9441,265,14158,0,36,26018,100,26154,4,4484,35459,365,40312,18453,2,18455,58767
2018,PNS,17954,10949,11808,9763,50474,22,442,19379,6480,26323,17976,11391,31187,16243,76797,38938,1012,39950,116747
2018,POC,76,232,6301,31,6640,0,334,31325,51,31710,76,566,37626,82,38350,47845,24,47869,86219
2018,POU,6,764,4626,44,5440,1,124,19671,83,19879,7,888,24297,127,25319,27991,156,28147,53466
2018,PRC,123,1431,11445,274,13273,0,619,63340,355,64314,123,2050,74785,629,77587,157671,296,157967,235554
2018,PSC,9144,3887,5780,948,19759,6,499,10593,298,11396,9150,4386,16373,1246,31155,14678,1057,15735,46890
2018,PSP,21220,9871,7170,444,38705,8,1001,12596,1182,14787,21228,10872,19766,1626,53492,4022,153,4175,57667
2018,PTK,630,9228,25454,55,35367,107,1032,31053,183,32375,737,10260,56507,238,67742,63362,0,63362,131104
2018,PUB,161,3544,6089,1710,11504,11,594,9999,69726,80330,172,4138,16088,71436,91834,5563,98975,104538,196372
2018,PVD,38246,10926,6464,223,55859,3,250,6835,94,7182,38249,11176,13299,317,63041,7825,82,7907,70948
2018,PVU,1128,1021,8623,118,10890,86,236,26731,85,27138,1214,1257,35354,203,38028,47246,118,47364,85392
2018,PWA,12,2803,12562,606,15983,1,653,19219,132,20005,13,3456,31781,738,35988,13259,600,13859,49847
2018,PWK,18,13697,22361,23,36099,0,403,22001,51,22455,18,14100,44362,74,58554,20277,0,20277,78831
2018,PWM,19567,15366,6855,357,42145,3,598,9712,250,10563,19570,15964,16567,607,52708,4150,68,4218,56926
2018,RAL,0,69,7136,24,7229,0,2309,32787,344,35440,0,2378,39923,368,42669,62859,55,62914,105583
2018,RAP,3560,11526,6788,614,22488,19,294,9521,1283,11117,3579,11820,16309,1897,33605,10809,667,11476,45081
2018,RBD,0,155,4800,49,5004,0,18,21496,31,21545,0,173,26296,80,26549,13965,26,13991,40540
2018,RDD,27,5925,2544,293,8789,0,19811,17192,513,37516,27,25736,19736,806,46305,21556,105,21661,67966
2018,RDG,45,3032,7006,528,10611,0,1447,14510,744,16701,45,4479,21516,1272,27312,18002,1075,19077,46389
2018,RDM,9955,4604,2521,109,17189,755,2357,22474,111,25697,10710,6961,24995,220,42886,24531,102,24633,67519
2018,RDU,123996,28763,28863,1150,182772,0,673,24867,1089,26629,123996,29436,53730,2239,209401,1085,156,1241,210642
2018,RFD,17806,1228,7388,753,27175,4,61,7100,487,7652,17810,1289,14488,1240,34827,5375,256,5631,40458
2018,RHV,1,58,2365,4,2428,1,458,70390,41,70890,2,516,72755,45,73318,94415,6,94421,167739
2018,RIC,43883,22673,14060,2021,82637,0,437,7867,1637,9941,43883,23110,21927,3658,92578,7060,1170,8230,100808
2018,RME,69,579,2084,948,3680,7,114,6192,747,7060,76,693,8276,1695,10740,8736,1309,10045,20785
2018,RNM,2,112,1577,7,1698,0,6,32100,233,32339,2,118,33677,240,34037,64311,71,64382,98419
2018,RNO,45815,10128,9927,1166,67036,12,1345,15979,842,18178,45827,11473,25906,2008,85214,8259,314,8573,93787
2018,RNT,552,133,4702,11,5398,162,2744,40027,636,43569,714,2877,44729,647,48967,94323,112,94435,143402
2018,ROA,3915,14191,7056,539,25701,23,305,8828,343,9499,3938,14496,15884,882,35200,17470,385,17855,53055
2018,ROC,27178,18891,9172,619,55860,1,301,11009,1394,12705,27179,19192,20181,2013,68565,14004,409,14413,82978
2018,ROG,0,952,7438,11,8401,0,445,3131,11,3587,0,1397,10569,22,11988,1070,0,1070,13058
2018,ROW,1584,3052,2816,5165,12617,54,1262,3718,1489,6523,1638,4314,6534,6654,19140,4617,6254,10871,30011
2018,RST,4031,8632,9302,1137,23102,0,487,6275,126,6888,4031,9119,15577,1263,29990,10312,2752,13064,43054
2018,RSW,68062,5521,5578,1168,80329,6,133,1742,156,2037,68068,5654,7320,1324,82366,52,0,52,82418
2018,RVS,1,1463,17818,35,19317,1,722,56161,357,57241,2,2185,73979,392,76558,120699,20,120719,197277
2018,RYN,0,2,3829,325,4156,0,0,28271,1702,29973,0,2,32100,2027,34129,45177,10708,55885,90014
2018,RYY,1,3131,10180,528,13840,4,987,24529,377,25897,5,4118,34709,905,39737,30555,338,30893,70630
2018,SAC,0,833,17502,95,18430,0,1369,55367,146,56882,0,2202,72869,241,75312,35901,96,35997,111309
2018,SAF,3108,4503,8803,832,17246,3,1034,16739,1640,19416,3111,5537,25542,2472,36662,24359,1310,25669,62331
2018,SAN,201453,12283,8301,375,222412,13,214,2036,383,2646,201466,12497,10337,758,225058,0,0,0,225058
2018,SAT,94873,16709,31705,3442,146729,1,4168,12897,1275,18341,94874,20877,44602,4717,165070,405,70,475,165545
2018,SAV,28220,18075,22118,5273,73686,6,2085,10882,1106,14079,28226,20160,33000,6379,87765,7774,1306,9080,96845
2018,SAW,907,5089,1048,181,7225,941,189,3403,453,4986,1848,5278,4451,634,12211,3762,721,4483,16694
2018,SBA,7242,16700,15641,832,40415,1,721,28643,809,30174,7243,17421,44284,1641,70589,29886,192,30078,100667
2018,SBN,4695,14588,7806,229,27318,3,496,5550,118,6167,4698,15084,13356,347,33485,9899,264,10163,43648
2018,SBP,4632,6049,7803,245,18729,70,382,30540,249,31241,4702,6431,38343,494,49970,30367,141,30508,80478
2018,SBY,0,6034,2381,487,8902,0,1629,10883,2769,15281,0,7663,13264,3256,24183,12926,9288,22214,46397
2018,SCK,2431,950,12152,476,16009,63,839,19548,749,21199,2494,1789,31700,1225,37208,45874,959,46833,84041
2018,SDF,129761,24663,8961,1539,164924,4,760,2592,708,4064,129765,25423,11553,2247,168988,591,120,711,169699
2018,SDL,10,14290,34715,328,49343,4,1000,53095,403,54502,14,15290,87810,731,103845,62245,101,62346,166191
2018,SDM,8,1199,5672,587,7466,0,122,27743,1989,29854,8,1321,33415,2576,37320,39828,898,40726,78046
2018,SEA,427168,8213,1319,58,436758,2,296,1306,29,1633,427170,8509,2625,87,438391,0,0,0,438391
2018,SEE,0,340,16547,676,17563,0,32,70738,59,70829,0,372,87285,735,88392,157467,14,157481,245873
2018,SFB,20686,36632,8221,136,65675,5,59303,12871,55,72234,20691,95935,21092,191,137909,183175,55,183230,321139
2018,SFF,0,1102,3751,19,4872,0,2848,22124,40,25012,0,3950,25875,59,29884,29320,32,29352,59236
2018,SFO,407147,47865,9389,414,464815,5,781,2352,2213,5351,407152,48646,11741,2627,470166,0,0,0,470166
2018,SGF,8768,16124,11964,1316,38172,1,3396,5507,1029,9933,8769,19520,17471,2345,48105,8876,883,9759,57864
2018,SGJ,3,2221,13044,804,16072,0,4752,47342,820,52914,3,6973,60386,1624,68986,85715,741,86456,155442
2018,SGR,12,5466,18178,56,23712,0,1026,21165,84,22275,12,6492,39343,140,45987,21642,62,21704,67691
