year,id,dest,category,type,rules,ops
2017,HWO,itin,civil,at,vfr,2
2017,HWO,itin,civil,ga,ifr,4225
2017,HWO,itin,civil,ga,vfr,70390
2017,HWO,itin,mil,mil,ifr,1
2017,HWO,itin,mil,mil,vfr,6
2017,HWO,local,civil,NA,NA,151718
2017,HWO,local,mil,NA,NA,16
2017,HXD,itin,civil,ac,ifr,1
2017,HXD,itin,civil,ac,vfr,1
2017,HXD,itin,civil,at,ifr,5073
2017,HXD,itin,civil,at,vfr,104
2017,HXD,itin,civil,ga,ifr,8806
2017,HXD,itin,civil,ga,vfr,12585
2017,HXD,itin,mil,mil,ifr,228
2017,HXD,itin,mil,mil,vfr,202
2017,HXD,local,civil,NA,NA,2434
2017,HXD,local,mil,NA,NA,365
2017,HYA,itin,civil,ac,ifr,185
2017,HYA,itin,civil,ac,vfr,191
2017,HYA,itin,civil,at,ifr,12136
2017,HYA,itin,civil,at,vfr,34441
2017,HYA,itin,civil,ga,ifr,5778
2017,HYA,itin,civil,ga,vfr,20587
2017,HYA,itin,mil,mil,ifr,30
2017,HYA,itin,mil,mil,vfr,134
2017,HYA,local,civil,NA,NA,7061
2017,HYA,local,mil,NA,NA,60
2017,HYI,itin,civil,ac,ifr,6
2017,HYI,itin,civil,ac,vfr,0
2017,HYI,itin,civil,at,ifr,774
2017,HYI,itin,civil,at,vfr,74
2017,HYI,itin,civil,ga,ifr,12814
2017,HYI,itin,civil,ga,vfr,25472
2017,HYI,itin,mil,mil,ifr,178
2017,HYI,itin,mil,mil,vfr,202
2017,HYI,local,civil,NA,NA,26093
2017,HYI,local,mil,NA,NA,314
2017,IAD,itin,civil,ac,ifr,180318
2017,IAD,itin,civil,ac,vfr,6
2017,IAD,itin,civil,at,ifr,74715
2017,IAD,itin,civil,at,vfr,121
2017,IAD,itin,civil,ga,ifr,37478
2017,IAD,itin,civil,ga,vfr,1136
2017,IAD,itin,mil,mil,ifr,247
2017,IAD,itin,mil,mil,vfr,45
2017,IAD,local,civil,NA,NA,0
2017,IAD,local,mil,NA,NA,0
2017,IAG,itin,civil,ac,ifr,1631
2017,IAG,itin,civil,ac,vfr,0
2017,IAG,itin,civil,at,ifr,468
2017,IAG,itin,civil,at,vfr,37
2017,IAG,itin,civil,ga,ifr,3673
2017,IAG,itin,civil,ga,vfr,5901
2017,IAG,itin,mil,mil,ifr,1524
2017,IAG,itin,mil,mil,vfr,394
2017,IAG,local,civil,NA,NA,2842
2017,IAG,local,mil,NA,NA,729
2017,IAH,itin,civil,ac,ifr,337458
2017,IAH,itin,civil,ac,vfr,548
2017,IAH,itin,civil,at,ifr,99810
2017,IAH,itin,civil,at,vfr,381
2017,IAH,itin,civil,ga,ifr,9909
2017,IAH,itin,civil,ga,vfr,1760
2017,IAH,itin,mil,mil,ifr,191
2017,IAH,itin,mil,mil,vfr,266
2017,IAH,local,civil,NA,NA,0
2017,IAH,local,mil,NA,NA,0
2017,ICT,itin,civil,ac,ifr,15867
2017,ICT,itin,civil,ac,vfr,12
2017,ICT,itin,civil,at,ifr,20371
2017,ICT,itin,civil,at,vfr,1800
2017,ICT,itin,civil,ga,ifr,27076
2017,ICT,itin,civil,ga,vfr,14149
2017,ICT,itin,mil,mil,ifr,15462
2017,ICT,itin,mil,mil,vfr,460
2017,ICT,local,civil,NA,NA,7433
2017,ICT,local,mil,NA,NA,8951
2017,IDA,itin,civil,ac,ifr,1213
2017,IDA,itin,civil,ac,vfr,34
2017,IDA,itin,civil,at,ifr,7667
2017,IDA,itin,civil,at,vfr,3048
2017,IDA,itin,civil,ga,ifr,933
2017,IDA,itin,civil,ga,vfr,9271
2017,IDA,itin,mil,mil,ifr,118
2017,IDA,itin,mil,mil,vfr,148
2017,IDA,local,civil,NA,NA,6573
2017,IDA,local,mil,NA,NA,139
2017,IFP,itin,civil,ac,ifr,2249
2017,IFP,itin,civil,ac,vfr,9
2017,IFP,itin,civil,at,ifr,159
2017,IFP,itin,civil,at,vfr,1641
2017,IFP,itin,civil,ga,ifr,430
2017,IFP,itin,civil,ga,vfr,4749
2017,IFP,itin,mil,mil,ifr,44
2017,IFP,itin,mil,mil,vfr,172
2017,IFP,local,civil,NA,NA,588
2017,IFP,local,mil,NA,NA,24
2017,ILG,itin,civil,ac,ifr,17
2017,ILG,itin,civil,ac,vfr,0
2017,ILG,itin,civil,at,ifr,3579
2017,ILG,itin,civil,at,vfr,632
2017,ILG,itin,civil,ga,ifr,9452
2017,ILG,itin,civil,ga,vfr,11596
2017,ILG,itin,mil,mil,ifr,1322
2017,ILG,itin,mil,mil,vfr,2254
2017,ILG,local,civil,NA,NA,10072
2017,ILG,local,mil,NA,NA,2329
2017,ILM,itin,civil,ac,ifr,7278
2017,ILM,itin,civil,ac,vfr,0
2017,ILM,itin,civil,at,ifr,9828
2017,ILM,itin,civil,at,vfr,251
2017,ILM,itin,civil,ga,ifr,15419
2017,ILM,itin,civil,ga,vfr,8590
2017,ILM,itin,mil,mil,ifr,5271
2017,ILM,itin,mil,mil,vfr,1188
2017,ILM,local,civil,NA,NA,7807
2017,ILM,local,mil,NA,NA,2198
2017,IND,itin,civil,ac,ifr,123867
2017,IND,itin,civil,ac,vfr,6
2017,IND,itin,civil,at,ifr,20565
2017,IND,itin,civil,at,vfr,147
2017,IND,itin,civil,ga,ifr,12813
2017,IND,itin,civil,ga,vfr,1897
2017,IND,itin,mil,mil,ifr,644
2017,IND,itin,mil,mil,vfr,183
2017,IND,local,civil,NA,NA,0
2017,IND,local,mil,NA,NA,0
2017,INT,itin,civil,ac,ifr,70
2017,INT,itin,civil,ac,vfr,0
2017,INT,itin,civil,at,ifr,6073
2017,INT,itin,civil,at,vfr,1900
2017,INT,itin,civil,ga,ifr,6214
2017,INT,itin,civil,ga,vfr,16255
2017,INT,itin,mil,mil,ifr,157
2017,INT,itin,mil,mil,vfr,669
2017,INT,local,civil,NA,NA,14165
2017,INT,local,mil,NA,NA,319
2017,IPT,itin,civil,ac,ifr,9
2017,IPT,itin,civil,ac,vfr,0
2017,IPT,itin,civil,at,ifr,2235
2017,IPT,itin,civil,at,vfr,854
2017,IPT,itin,civil,ga,ifr,2280
2017,IPT,itin,civil,ga,vfr,7490
2017,IPT,itin,mil,mil,ifr,61
2017,IPT,itin,mil,mil,vfr,196
2017,IPT,local,civil,NA,NA,5920
2017,IPT,local,mil,NA,NA,34
2017,ISM,itin,civil,ac,ifr,2
2017,ISM,itin,civil,ac,vfr,0
2017,ISM,itin,civil,at,ifr,2587
2017,ISM,itin,civil,at,vfr,1169
2017,ISM,itin,civil,ga,ifr,22376
2017,ISM,itin,civil,ga,vfr,32030
2017,ISM,itin,mil,mil,ifr,53
2017,ISM,itin,mil,mil,vfr,8
2017,ISM,local,civil,NA,NA,33593
2017,ISM,local,mil,NA,NA,0
2017,ISO,itin,civil,ac,ifr,39
2017,ISO,itin,civil,ac,vfr,1
2017,ISO,itin,civil,at,ifr,345
2017,ISO,itin,civil,at,vfr,1348
2017,ISO,itin,civil,ga,ifr,2518
2017,ISO,itin,civil,ga,vfr,2690
2017,ISO,itin,mil,mil,ifr,2792
2017,ISO,itin,mil,mil,vfr,659
2017,ISO,local,civil,NA,NA,3905
2017,ISO,local,mil,NA,NA,7243
2017,ISP,itin,civil,ac,ifr,9824
2017,ISP,itin,civil,ac,vfr,0
2017,ISP,itin,civil,at,ifr,4392
2017,ISP,itin,civil,at,vfr,2945
2017,ISP,itin,civil,ga,ifr,11569
2017,ISP,itin,civil,ga,vfr,36149
2017,ISP,itin,mil,mil,ifr,382
2017,ISP,itin,mil,mil,vfr,1160
2017,ISP,local,civil,NA,NA,60163
2017,ISP,local,mil,NA,NA,645
2017,ITH,itin,civil,ac,ifr,6
2017,ITH,itin,civil,ac,vfr,0
2017,ITH,itin,civil,at,ifr,6588
2017,ITH,itin,civil,at,vfr,174
2017,ITH,itin,civil,ga,ifr,2993
2017,ITH,itin,civil,ga,vfr,6036
2017,ITH,itin,mil,mil,ifr,9
2017,ITH,itin,mil,mil,vfr,22
2017,ITH,local,civil,NA,NA,14276
2017,ITH,local,mil,NA,NA,53
2017,ITO,itin,civil,ac,ifr,16520
2017,ITO,itin,civil,ac,vfr,7
2017,ITO,itin,civil,at,ifr,2546
2017,ITO,itin,civil,at,vfr,43226
2017,ITO,itin,civil,ga,ifr,1054
2017,ITO,itin,civil,ga,vfr,12050
2017,ITO,itin,mil,mil,ifr,1563
2017,ITO,itin,mil,mil,vfr,1290
2017,ITO,local,civil,NA,NA,10456
2017,ITO,local,mil,NA,NA,2699
2017,IWA,itin,civil,ac,ifr,11483
2017,IWA,itin,civil,ac,vfr,20
2017,IWA,itin,civil,at,ifr,8128
2017,IWA,itin,civil,at,vfr,30074
2017,IWA,itin,civil,ga,ifr,20552
2017,IWA,itin,civil,ga,vfr,46177
2017,IWA,itin,mil,mil,ifr,1473
2017,IWA,itin,mil,mil,vfr,1696
2017,IWA,local,civil,NA,NA,166519
2017,IWA,local,mil,NA,NA,4334
2017,IXD,itin,civil,ac,ifr,6
2017,IXD,itin,civil,ac,vfr,0
2017,IXD,itin,civil,at,ifr,1997
2017,IXD,itin,civil,at,vfr,363
2017,IXD,itin,civil,ga,ifr,7288
2017,IXD,itin,civil,ga,vfr,17446
2017,IXD,itin,mil,mil,ifr,474
2017,IXD,itin,mil,mil,vfr,607
2017,IXD,local,civil,NA,NA,26980
2017,IXD,local,mil,NA,NA,338
2017,JAC,itin,civil,ac,ifr,7466
2017,JAC,itin,civil,ac,vfr,18
2017,JAC,itin,civil,at,ifr,7853
2017,JAC,itin,civil,at,vfr,235
2017,JAC,itin,civil,ga,ifr,7569
2017,JAC,itin,civil,ga,vfr,3834
2017,JAC,itin,mil,mil,ifr,104
2017,JAC,itin,mil,mil,vfr,153
2017,JAC,local,civil,NA,NA,1722
2017,JAC,local,mil,NA,NA,35
2017,JAN,itin,civil,ac,ifr,9119
2017,JAN,itin,civil,ac,vfr,0
2017,JAN,itin,civil,at,ifr,9531
2017,JAN,itin,civil,at,vfr,759
2017,JAN,itin,civil,ga,ifr,6823
2017,JAN,itin,civil,ga,vfr,1267
2017,JAN,itin,mil,mil,ifr,7769
2017,JAN,itin,mil,mil,vfr,460
2017,JAN,local,civil,NA,NA,954
2017,JAN,local,mil,NA,NA,20463
2017,JAX,itin,civil,ac,ifr,57388
2017,JAX,itin,civil,ac,vfr,0
2017,JAX,itin,civil,at,ifr,11870
2017,JAX,itin,civil,at,vfr,491
2017,JAX,itin,civil,ga,ifr,11179
2017,JAX,itin,civil,ga,vfr,2544
2017,JAX,itin,mil,mil,ifr,3830
2017,JAX,itin,mil,mil,vfr,1205
2017,JAX,local,civil,NA,NA,927
2017,JAX,local,mil,NA,NA,4314
2017,JEF,itin,civil,ac,ifr,3
2017,JEF,itin,civil,ac,vfr,0
2017,JEF,itin,civil,at,ifr,448
2017,JEF,itin,civil,at,vfr,760
2017,JEF,itin,civil,ga,ifr,4739
2017,JEF,itin,civil,ga,vfr,10288
2017,JEF,itin,mil,mil,ifr,398
2017,JEF,itin,mil,mil,vfr,1786
2017,JEF,local,civil,NA,NA,11414
2017,JEF,local,mil,NA,NA,1828
2017,JFK,itin,civil,ac,ifr,414121
2017,JFK,itin,civil,ac,vfr,1
2017,JFK,itin,civil,at,ifr,28818
2017,JFK,itin,civil,at,vfr,1601
2017,JFK,itin,civil,ga,ifr,3654
2017,JFK,itin,civil,ga,vfr,4760
2017,JFK,itin,mil,mil,ifr,231
2017,JFK,itin,mil,mil,vfr,149
2017,JFK,local,civil,NA,NA,0
2017,JFK,local,mil,NA,NA,0
2017,JLN,itin,civil,ac,ifr,893
2017,JLN,itin,civil,ac,vfr,0
2017,JLN,itin,civil,at,ifr,826
2017,JLN,itin,civil,at,vfr,425
2017,JLN,itin,civil,ga,ifr,3687
2017,JLN,itin,civil,ga,vfr,8268
2017,JLN,itin,mil,mil,ifr,61
2017,JLN,itin,mil,mil,vfr,124
